cds_code,nces_id,name,district,county,county_code,street,city,zip,phone,website,latitude,longitude,grade_low,grade_high,grade_span_raw,grade_source,level,is_charter,is_magnet,is_multilingual,is_year_round,virtual_code,is_virtual,school_type_label,is_selectable,sector,status,principal,last_updated,slug
01611766106983,061440009139,Fred E. Weibel Elementary,Fremont Unified,Alameda,01,45135 South Grimmer Boulevard,Fremont,94539-6631,(510) 651-6958,https://fremontunified.org/weibel/,37.507308,-121.92838,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Annie Lee,07/05/2023,fred-e-weibel-elementary-fremont
01611766056881,061440001689,G. M. Walters Middle,Fremont Unified,Alameda,01,39600 Logan Drive,Fremont,94538-1912,(510) 656-7211,https://fremontunified.org/walters/,37.5373,-121.98586,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Dana Graham,07/05/2023,g-m-walters-middle-fremont
01611760128298,061440013675,Glankler Early Learning Center,Fremont Unified,Alameda,01,39207 Sundale Drive,Fremont,94538-1916,(510) 651-1190,https://fremontunified.org/glankler/,37.540113,-121.98438,1.0,1.0,1,GSserved,elementary,False,False,False,False,N,False,Special Education School (Public),False,public,Active,Charlene Sim,06/27/2024,glankler-early-learning-center-fremont
01611766000624,061440001663,Glenmoor Elementary,Fremont Unified,Alameda,01,4620 Mattos Drive,Fremont,94536-6784,(510) 797-0740,https://fremontunified.org/glenmoor/,37.545703,-122.00487,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Brian Benevides,07/20/2023,glenmoor-elementary-fremont
01611766000640,061440001665,Harvey Green Elementary,Fremont Unified,Alameda,01,42875 Gatewood Street,Fremont,94538-4131,(510) 656-6438,https://fremontunified.org/green/,37.518135,-121.9581,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Trisha Johnson,07/05/2023,harvey-green-elementary-fremont
01611766000665,061440001662,J. Haley Durham Elementary,Fremont Unified,Alameda,01,40292 Leslie Street,Fremont,94538-3520,(510) 657-7080,https://fremontunified.org/durham/,37.542078,-121.96689,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Michelle Tibbs,09/29/2025,j-haley-durham-elementary-fremont
01611766000673,061440001673,James Leitch Elementary,Fremont Unified,Alameda,01,47100 Fernald Street,Fremont,94539-7005,(510) 657-6100,https://fremontunified.org/leitch/,37.486506,-121.92328,0.0,2.0,K-2,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Lizaday Rancap-Perez,07/05/2023,james-leitch-elementary-fremont
01611766000541,061440001656,John Blacow Elementary,Fremont Unified,Alameda,01,40404 Sundale Drive,Fremont,94538-3314,(510) 656-5121,https://fremontunified.org/blacow/,37.527561,-121.97712,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Laura Codicetti,06/27/2025,john-blacow-elementary-fremont
01611766000723,061440001675,John G. Mattos Elementary,Fremont Unified,Alameda,01,37944 Farwell Drive,Fremont,94536-7008,(510) 793-1359,https://fremontunified.org/mattos/,37.538095,-122.01172,0.0,5.0,K-5,GSserved,elementary,False,True,False,False,N,False,Elementary School (Public),True,public,Active,Sherea Westra,07/05/2023,john-g-mattos-elementary-fremont
01611766066468,061440001664,John Gomes Elementary,Fremont Unified,Alameda,01,555 Lemos Lane,Fremont,94539-3750,(510) 656-3414,https://fremontunified.org/gomes/,37.550361,-121.94761,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Pamela Hughes,07/20/2023,john-gomes-elementary-fremont
01611766056907,061440001670,John M. Horner Middle,Fremont Unified,Alameda,01,4350 Irvington Avenue,Fremont,94538-4202,(510) 656-4000,https://fremontunified.org/horner/,37.529681,-121.96482,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Cindy Hicks-Rodriguez,07/05/2023,john-m-horner-middle-fremont
01611766000681,061440001655,Joseph Azevada Elementary,Fremont Unified,Alameda,01,39450 Royal Palm Drive,Fremont,94538-1843,(510) 657-3900,https://fremontunified.org/azevada/,37.53097,-121.99417,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Merrill Grimmer,06/26/2025,joseph-azevada-elementary-fremont
01611766090526,061440001661,Joshua Chadbourne Elementary,Fremont Unified,Alameda,01,801 Plymouth Avenue,Fremont,94539-4637,(510) 656-5242,https://fremontunified.org/chadbourne/,37.542168,-121.93996,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Christopher Wood,06/29/2026,joshua-chadbourne-elementary-fremont
01611760138982,061440014601,Lila Bringhurst Elementary,Fremont Unified,Alameda,01,45051 Wisdom Road,Fremont,94538,(510) 490-1205,https://fremontunified.org/bringhurst/,37.498517,-121.95308,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Angela Hsu,07/01/2024,lila-bringhurst-elementary-fremont
01611766090534,061440001677,Mission San Jose Elementary,Fremont Unified,Alameda,01,43545 Bryant Street,Fremont,94539-5885,(510) 656-1200,https://fremontunified.org/msje/,37.528296,-121.92137,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Katherine Carter,07/20/2023,mission-san-jose-elementary-fremont
01611766000749,061440001679,Mission Valley Elementary,Fremont Unified,Alameda,01,41700 Denise Street,Fremont,94539-4562,(510) 656-2000,https://fremontunified.org/missionvalley/,37.535791,-121.94741,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jaclyn McClintock,07/20/2023,mission-valley-elementary-fremont
01611766000756,061440001680,Niles Elementary,Fremont Unified,Alameda,01,37141 Second Street,Fremont,94536-2835,(510) 793-1141,https://fremontunified.org/niles/,37.57705,-121.98446,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Spenser Peterson,06/29/2026,niles-elementary-fremont
01611766000764,061440001668,O. N. Hirsch Elementary,Fremont Unified,Alameda,01,41399 Chapel Way,Fremont,94538-4202,(510) 657-3537,https://fremontunified.org/hirsch/,37.528227,-121.9629,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Christina Arroyo,07/20/2023,o-n-hirsch-elementary-fremont
01611766090542,061440001683,Oliveira Elementary,Fremont Unified,Alameda,01,4180 Alder Avenue,Fremont,94536-4799,(510) 797-1135,https://fremontunified.org/oliveira/,37.560394,-122.01771,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Harry Pabley,08/07/2025,oliveira-elementary-fremont
01611766000798,061440001684,Parkmont Elementary,Fremont Unified,Alameda,01,2601 Parkside Drive,Fremont,94536-5246,(510) 793-7492,https://fremontunified.org/parkmont/,37.560232,-121.98468,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Walter Lewis,06/27/2024,parkmont-elementary-fremont
01611766000806,061440001685,Patterson Elementary,Fremont Unified,Alameda,01,35521 Cabrillo Drive,Fremont,94536-5499,(510) 793-0420,https://fremontunified.org/patterson/,37.56225,-122.03085,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Kristin Dil,07/20/2023,patterson-elementary-fremont
01611766090559,061440001676,Steven Millard Elementary,Fremont Unified,Alameda,01,5200 Valpey Park Drive,Fremont,94538-3262,(510) 657-0344,https://fremontunified.org/millard/,37.520062,-121.97397,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jorge Gonzalez,07/05/2023,steven-millard-elementary-fremont
01611766056915,061440001687,Thornton Middle,Fremont Unified,Alameda,01,4357 Thornton Avenue,Fremont,94536-4897,(510) 793-9090,https://fremontunified.org/thornton/,37.557124,-122.01454,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Sharon Strausbaugh,07/21/2023,thornton-middle-fremont
01611766000715,061440001674,Tom Maloney Elementary,Fremont Unified,Alameda,01,38700 Logan Drive,Fremont,94536-6899,(510) 797-4426,https://fremontunified.org/maloney/,37.545405,-121.99843,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Zahra Pelayo,06/29/2026,tom-maloney-elementary-fremont
01611766000830,061440001688,Vallejo Mill Elementary,Fremont Unified,Alameda,01,38569 Canyon Heights Drive,Fremont,94536-1899,(510) 793-1441,https://fremontunified.org/vallejomill/,37.574495,-121.9599,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Carrie Irwin,06/29/2026,vallejo-mill-elementary-fremont
01611760130435,061440009369,Vista Alternative,Fremont Unified,Alameda,01,4455 Seneca Park Avenue,Fremont,94538-4028,(510) 657-7028,https://fremontunified.org/robertson/,37.518632,-121.96492,7.0,12.0,7-12,GSserved,middle_high,False,False,False,False,C,False,Alternative School of Choice,True,public,Active,Sheila Jemo,06/27/2025,vista-alternative-fremont
01611766000848,061440001690,Warm Springs Elementary,Fremont Unified,Alameda,01,47370 Warm Springs Boulevard,Fremont,94539-7458,(510) 656-1611,https://fremontunified.org/warmsprings/,37.482877,-121.92534,3.0,5.0,3-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Scott Iwata,07/20/2023,warm-springs-elementary-fremont
01611766089619,061440001691,Warwick Elementary,Fremont Unified,Alameda,01,3375 Warwick Road,Fremont,94555-2499,(510) 793-8660,https://fremontunified.org/warwick/,37.57651,-122.03048,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Barbara Ochoa,07/20/2023,warwick-elementary-fremont
01611766056923,061440001669,William Hopkins Middle,Fremont Unified,Alameda,01,600 Driscoll Road,Fremont,94539-3803,(510) 656-3500,https://fremontunified.org/hopkins/,37.54702,-121.94242,6.0,8.0,6-8,GSserved,middle,False,False,True,False,N,False,Intermediate/Middle School (Public),True,public,Active,Nancy Kuei,07/21/2023,william-hopkins-middle-fremont
01611926056956,061674009847,Anthony W. Ochoa Middle,Hayward Unified,Alameda,01,2121 Depot Road,Hayward,94545-2428,(510) 723-3130,No Data,37.638836,-122.10968,7.0,8.0,7-8,GSserved,middle,False,False,True,False,N,False,Intermediate/Middle School (Public),True,public,Active,Makilia Rowe,05/23/2025,anthony-w-ochoa-middle-hayward
01611926056931,061674002105,Bret Harte Middle,Hayward Unified,Alameda,01,1047 E Street,Hayward,94540-5000,(510) 723-3100,No Data,37.670265,-122.07899,7.0,8.0,7-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,David Seymour,08/18/2026,bret-harte-middle-hayward
01611926000905,061674002106,Burbank Elementary,Hayward Unified,Alameda,01,222 Burbank Street,Hayward,94541-6307,(510) 723-3805,No Data,37.666249,-122.0952,0.0,6.0,K-6,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Irma Torres-Fitzsimons,09/27/2025,burbank-elementary-hayward
01611926000913,061674002108,Cherryland Elementary,Hayward Unified,Alameda,01,456 Laurel Avenue,Hayward,94541-3831,(510) 723-3810,No Data,37.672198,-122.09479,0.0,6.0,K-6,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Heather Thorner,08/11/2025,cherryland-elementary-hayward
01611926000921,061674002109,East Avenue Elementary,Hayward Unified,Alameda,01,2424 East Avenue,Hayward,94541-5634,(510) 723-3815,No Data,37.67083,-122.0543,0.0,6.0,K-6,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Catherine Diaz-Centeno,08/11/2025,east-avenue-elementary-hayward
01611926090583,061674002110,Eden Gardens Elementary,Hayward Unified,Alameda,01,2184 Thayer Avenue,Hayward,94545-2925,(510) 723-3820,No Data,37.638076,-122.10721,0.0,6.0,K-6,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Michelle Perez,08/18/2026,eden-gardens-elementary-hayward
01611926000947,061674002111,Eldridge Elementary,Hayward Unified,Alameda,01,26825 Eldridge Avenue,Hayward,94544-3729,(510) 723-3825,No Data,37.63684,-122.0853,0.0,6.0,K-6,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Brian McComb,08/09/2023,eldridge-elementary-hayward
01611926000962,061674002113,Fairview Elementary,Hayward Unified,Alameda,01,23515 Maud Avenue,Hayward,94541-4519,(510) 723-3830,No Data,37.680799,-122.05205,0.0,6.0,K-6,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Lauren Matteis,08/09/2023,fairview-elementary-hayward
01611926000988,061674002114,Glassbrook Elementary,Hayward Unified,Alameda,01,975 Schafer Road,Hayward,94544-3614,(510) 723-3835,No Data,37.640942,-122.08084,0.0,6.0,K-6,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Nora Molina-Zamora,08/20/2024,glassbrook-elementary-hayward
01611926000996,061674002115,Harder Elementary,Hayward Unified,Alameda,01,352 Harder Road,Hayward,94544-2830,(510) 723-3840,No Data,37.650484,-122.07262,0.0,6.0,K-6,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Cynthia Ortiz,09/27/2025,harder-elementary-hayward
01611920127944,061674013531,Hayward Twin Oaks Montessori,Hayward Unified,Alameda,01,951 Palisade Street,Hayward,94542-1048,(510) 370-3334,www.haywardtwinoaks.org,37.66194,-122.07446,1.0,12.0,1-12,GSserved,k12,True,False,False,False,N,False,K-12 School (Public),True,public,Active,Yanira Ledezma,08/08/2024,hayward-twin-oaks-montessori-hayward
01611920137646,061674011849,Impact Academy of Arts & Technology,Hayward Unified,Alameda,01,2560 Darwin Street,Hayward,94545-3451,(510) 300-1560,www.es-impact.org,37.63089,-122.10291,6.0,12.0,6-12,GSserved,middle_high,True,False,False,False,N,False,K-12 School (Public),True,public,Active,Justin Wells,06/25/2026,impact-academy-of-arts-technology-hayward
01611920127696,061674013351,Knowledge Enlightens You (KEY) Academy,Hayward Unified,Alameda,01,585 Willow Avenue,Hayward,94541-2424,(510) 397-2524,www.keyacademycharter.org,37.675247,-122.09789,0.0,8.0,K-8,GSserved,k8,True,False,False,False,N,False,Elementary School (Public),True,public,Active,David Ramirez,02/09/2023,knowledge-enlightens-you-key-academy-hayward
01611926056949,061674002118,La Vista Middle,Hayward Unified,Alameda,01,27845 Whitman Road,Hayward,94544-4752,(510) 723-3110,No Data,37.63698,-122.06277,7.0,8.0,7-8,GSserved,middle,False,False,True,False,N,False,Intermediate/Middle School (Public),True,public,Active,Khanh Yeargin,08/18/2026,la-vista-middle-hayward
01611926001044,061674002120,Longwood Elementary,Hayward Unified,Alameda,01,850 Longwood Avenue,Hayward,94541-7151,(510) 723-3850,No Data,37.659052,-122.1101,0.0,6.0,K-6,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Luis Garcia,02/13/2019,longwood-elementary-hayward
01611926001051,061674002121,Lorin A. Eden Elementary,Hayward Unified,Alameda,01,27790 Portsmouth Avenue,Hayward,94545-4013,(510) 723-3855,No Data,37.624161,-122.10008,0.0,6.0,K-6,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Melanie Tirrell,08/11/2025,lorin-a-eden-elementary-hayward
01611926066476,061674002107,"Martin Luther King, Jr. Middle",Hayward Unified,Alameda,01,26890 Holly Hill Avenue,Hayward,94545-3500,(510) 723-3120,No Data,37.634611,-122.09254,7.0,8.0,7-8,GSserved,middle,False,False,True,False,N,False,Intermediate/Middle School (Public),True,public,Active,Itoco Garcia Davenpo,08/18/2026,martin-luther-king-jr-middle-hayward
01611926001093,061674002126,Palma Ceia Elementary,Hayward Unified,Alameda,01,27679 Melbourne Avenue,Hayward,94545-4723,(510) 723-3870,No Data,37.627195,-122.08525,0.0,6.0,K-6,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Lora Colyer,09/21/2021,palma-ceia-elementary-hayward
01611926001101,061674002127,Park Elementary,Hayward Unified,Alameda,01,411 Larchmont Street,Hayward,94540-1103,(510) 723-3875,No Data,37.652934,-122.09406,0.0,6.0,K-6,GSserved,elementary,False,False,True,True,N,False,Elementary School (Public),True,public,Active,Lori Oldham,12/01/2022,park-elementary-hayward
01611926001127,061674002129,Ruus Elementary,Hayward Unified,Alameda,01,28027 Dickens Avenue,Hayward,94540-5639,(510) 723-3885,No Data,37.627366,-122.07363,0.0,6.0,K-6,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Samuel McClymont,08/09/2023,ruus-elementary-hayward
01611926001135,061674002130,Schafer Park Elementary,Hayward Unified,Alameda,01,26268 Flamingo Avenue,Hayward,94544-3159,(510) 723-3895,No Data,37.642916,-122.08734,0.0,6.0,K-6,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Rafael Flores,02/13/2019,schafer-park-elementary-hayward
